venue_id,venue_name,venue_type,venue_lat,venue_lng,rating,reviews,price_level,h3_cell,open_now,current_busyness,day_mean,fullness_score,relative_score,expected_momentum_score,popularity_score,venue_base_hotness,area_hotness_smoothed,venue_hotness_final
ven_347161376737434e70663252676f42544645417570544d4a496843,Jacknife,SUSHI_RESTAURANT,43.0845279,-89.3709334,4.7,574,0,89275800c33ffff,0,0.0,75.0,0.0,0.0,0.0,0.701284,0.0,0.072705,0.021812
ven_555235636e50636c754d5f52676f42545a544b7346662d4a496843,Grace Coffee Co.,COFFEE,43.0864435,-89.3681294,4.2,439,0,89275800c33ffff,0,50.0,60.0,0.5,0.555556,1.0,0.600288,0.0,0.072705,0.021812
ven_346c437847617133465f6e52676f4253563950767a54364a496843,Ramen Station,RAMEN_RESTAURANT,43.0540051,-89.3967899,4.4,928,2,89275800bcfffff,0,0.0,67.0,0.0,0.0,0.0,0.706086,0.0,0.072574,0.021772
ven_55367273645a4c354e364552676f42535274446d365a774a496843,Cargo Coffee,COFFEE,43.0523106,-89.3946326,4.7,0,0,89275800bc7ffff,0,40.0,52.0,0.4,0.512821,1.0,0.0,0.0,0.072574,0.021772
ven_385133474153656478775952676f4253783846527066574a496843,Mercado Marimar,GROCERY,43.0430848,-89.3944721,4.2,713,0,89275800b77ffff,0,30.0,58.0,0.3,0.344828,0.75,0.648032,0.0,0.072454,0.021736
ven_387549794e7937717a4d7752673442737139473063315f4a496843,ZuZu Cafe,RESTAURANT,43.062362,-89.408754,4.6,535,1,89275800aabffff,0,25.0,53.0,0.25,0.314465,0.625,0.678776,0.0,0.072417,0.021725
ven_4962667268316b455f414152673442732d4c554f6561534a496843,Allen Centennial Garden,GARDEN,43.0767409,-89.4130709,4.8,408,0,89275800e63ffff,0,50.0,60.0,0.5,0.555556,0.0,0.677809,0.0,0.072009,0.021603
ven_456762436767795975732d526734427357705a7a6930424a496843,Four Lakes Market,RESTAURANT,43.0777438,-89.4177622,4.2,162,1,89275800e6bffff,0,0.0,44.0,0.0,0.0,0.0,0.502354,0.0,0.071702,0.021511
ven_7341664a474d7a4148626b52676f42545a6549333066324a496843,La Penca Mexican Restaurant,MEXICAN_RESTAURANT,43.0473395,-89.3937568,4.5,325,2,89275800b03ffff,0,0.0,78.0,0.0,0.0,0.0,0.611479,0.0,0.071542,0.021463
ven_7374795a63444d67324d5a526734427353657a565556564a496843,Hillington Green Park,PARK,43.0635673,-89.4270211,4.4,21,0,89275800a4fffff,0,5.0,31.0,0.05,0.107527,0.0,0.31936,0.0,0.071478,0.021443
ven_4d30652d4a6f4a6c464c4952676f42535239626f4c53564a496843,Pick 'n Save,GROCERY,43.0521678,-89.3958941,4.0,764,0,89275800b1bffff,0,25.0,59.0,0.25,0.282486,0.625,0.623653,0.0,0.071087,0.021326
ven_556c316c6546496137746f52673442734b714e6c7038684a496843,Picnic Point,OTHER,43.0896767,-89.4154768,4.8,637,0,89275800e53ffff,0,25.0,43.0,0.25,0.387597,0.0,0.727923,0.0,0.071087,0.021326
ven_4556655a55487041344e4252676f4255785832356233484a496843,Slices Bar & Grill,RESTAURANT,43.1046008,-89.3582585,4.6,428,1,89275802a37ffff,0,0.0,32.0,0.0,0.0,0.0,0.654724,0.0,0.071087,0.021326
ven_775f4c48644e335965464352673442736d31436d3336564a496843,Hoyt Park,PARK,43.0685527,-89.4419765,4.6,362,0,8927580199bffff,0,35.0,53.0,0.35,0.440252,0.0,0.63668,0.0,0.071087,0.021326
ven_6b376d4352616177414c795267344274694f666454336e4a496843,Bakke Recreation & Wellbeing Center,SPORTS_COMPLEX,43.07675,-89.4201054,4.6,155,0,89275801da7ffff,0,15.0,43.0,0.15,0.232558,0.375,0.545457,0.0,0.071087,0.021326
ven_634f4e68557967574b5f415267344273326f4a573577444a496843,Nielsen Tennis Stadium,STADIUM,43.0795772,-89.4302994,4.6,124,0,89275801d17ffff,0,20.0,34.0,0.2,0.392157,0.5,0.521527,0.0,0.071087,0.021326
ven_414b2d665f52683674715352673442734b702d447359564a496843,McClimon Track and Soccer Fields,SPORTS_COMPLEX,43.078293,-89.4253991,4.6,41,0,89275801da3ffff,0,0.0,52.0,0.0,0.0,0.0,0.403722,0.0,0.071087,0.021326
ven_6b6e7663482d4136795a4152673442744b4465754c35504a496843,Duane F. Bowman Park,PARK,43.0464646,-89.4014876,4.0,41,0,89275800b47ffff,0,40.0,33.0,0.4,0.808081,0.0,0.351062,0.0,0.071087,0.021326
ven_6b4e4778396866374d5a43526734427457362d717136714a496843,Nakoma Park,PARK,43.0468182,-89.4415647,4.5,38,0,8927580e697ffff,0,45.0,48.0,0.45,0.625,0.75,0.387114,0.0,0.071087,0.021326
ven_6354433939454c486867585267344273654662674c35434a496843,Reservoir Park,PARK,43.0655349,-89.439516,4.5,27,0,89275801983ffff,0,15.0,39.0,0.15,0.25641,0.0,0.352101,0.0,0.071087,0.021326
ven_345969794c53624d2d4e7a5267344273327376476534334a496843,Greenbush Bar,BAR,43.0678232,-89.401863,4.6,0,0,89275800ab3ffff,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070835,0.02125
ven_59456c3362735f3838597152673442733263766a47344b4a496843,Sweet Home Wisconsin,RESTAURANT,43.0677981,-89.4016622,4.6,0,0,89275800ab3ffff,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.070835,0.02125
ven_4175632d4a61306b76356552676f42545a597231762d2d4a496843,Mint Mark,AMERICAN_RESTAURANT,43.0922541,-89.3608978,4.6,0,0,89275802b4fffff,0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.070197,0.021059
ven_455268514e66547659727252676f4254356e4f542d31444a496843,China Wok,CHINESE_RESTAURANT,43.0945575,-89.3641143,3.7,206,1,89275802b4bffff,0,0.0,51.0,0.0,0.0,0.0,0.463312,0.0,0.068565,0.020569
ven_736d4e416439555a4f723052676f425439582d5f2d5f5f4a496843,Emerson East Park,PARK,43.0948534,-89.3608519,3.9,8,0,89275802b4bffff,0,20.0,34.0,0.2,0.392157,0.0,0.201216,0.0,0.068565,0.020569
ven_4d5855517830455952735452676f42543933466b5332534a496843,Burr Jones Park,PARK,43.0917686,-89.3623862,4.3,91,0,89275800cb3ffff,0,10.0,35.0,0.1,0.190476,0.0,0.456564,0.0,0.068416,0.020525
ven_55655f59756966666a587552676f4254353378426e564f4a496843,Yahara River Parkway,PARK,43.091215,-89.364095,4.8,0,0,89275800cb3ffff,0,35.0,36.0,0.35,0.648148,0.375,0.0,0.0,0.068416,0.020525
ven_51776a32535671487a6a4352676f42536c6566627139524a496843,Liberty Station - Madison,RESTAURANT,43.0416272,-89.3771926,4.3,1173,2,892758056dbffff,0,0.0,40.0,0.0,0.0,0.0,0.713672,0.0,0.06812,0.020436
ven_456e3071573545756b51325267344273536c5371315a4e4a496843,Village Bar,BAR,43.0605848,-89.4388995,4.7,541,1,89275801917ffff,0,0.0,50.0,0.0,0.0,0.0,0.694761,0.0,0.06812,0.020436
ven_517458764457644a67485452673442732d5069543939484a496843,The Glen Golf Park,GOLF_COURSE,43.06081,-89.4383468,4.5,143,0,89275801917ffff,0,0.0,39.0,0.0,0.0,0.0,0.525141,0.0,0.06812,0.020436
ven_676177694b61486f61507252676f425464695f5f5f5f5f4a496843,Bernie's Beach Park,PARK,43.056867,-89.388909,4.4,71,0,89275800b9bffff,0,35.0,50.0,0.35,0.466667,0.375,0.441857,0.0,0.06812,0.020436
ven_51703546447667734a534f52676f425364742d713078744a496843,Lakeside St. Coffee House,COFFEE,43.0562564,-89.3890261,4.7,0,0,89275800b9bffff,0,40.0,77.0,0.4,0.34632,1.0,0.0,0.0,0.06812,0.020436
ven_415f746a414d44662d6d2d52676f42545662645464314a4a496843,Starbucks,COFFEE,43.04256,-89.37711,3.9,0,0,892758056dbffff,0,50.0,36.0,0.5,0.925926,0.875,0.0,0.0,0.06812,0.020436
